,年份,批次,科类,选科要求,招生人数,最低分,平均分,最高分,最低位次,院校专业与特殊信息,前一所学校最低位次
10018,2024,本科批,物理类,物理,2.0,477.0,479,480,190168.0,桂林信息科技学院人力资源管理,0.0
1569,2024,本科批,物理类,物理,2.0,477.0,,,190168.0,大连理工大学城市学院大数据管理与应用,0.0
9193,2024,本科批,物理类,"物理,化学",150.0,477.0,,,190168.0,广州商学院计算机科学与技术(学费:33800元/学年),0.0
1570,2024,本科批,物理类,"物理,化学",2.0,477.0,,,190168.0,大连理工大学城市学院数据科学与大数据技术,0.0
26527,2024,本科批,物理类,"物理,化学",45.0,477.0,484,495,190168.0,广州新华学院康复治疗学因用人单位可能对考生身体素质有要求，请听觉和语言功能障碍、男生身高<155cm、女生身高<150cm的考生慎重报考,0.0
26528,2024,本科批,物理类,"物理,化学",25.0,477.0,481,490,190168.0,广州新华学院听力与言语康复学因用人单位可能对考生身体素质有要求，请听觉和语言功能障碍的考生慎重报考,0.0
26529,2024,本科批,物理类,"物理,化学",161.0,477.0,483,496,190168.0,广州新华学院药学因用人单位可能对考生身体素质有要求，请听觉和语言功能障碍、嗅觉迟钝的考生慎重报考,0.0
1571,2024,本科批,物理类,"物理,化学",2.0,477.0,,,190168.0,大连理工大学城市学院物联网工程,0.0
22778,2024,本科批,物理类,"物理,化学",2.0,477.0,,,190168.0,西安外事学院电子信息工程,0.0
22779,2024,本科批,物理类,"物理,化学",2.0,477.0,,,190168.0,西安外事学院电气工程及其自动化,0.0
16647,2024,本科批,物理类,"物理,化学",8.0,477.0,,,190168.0,马鞍山学院自动化,0.0
21385,2024,本科批,物理类,"物理,化学",1.0,477.0,,,190168.0,天津仁爱学院智能交互设计,0.0
19449,2024,本科批,物理类,物理,2.0,477.0,,,190168.0,上海建桥学院新闻学,0.0
16222,2024,本科批,物理类,物理,1.0,477.0,477,477,190168.0,辽宁师范大学海华学院会计学(学费:28000元/学年),0.0
3236,2024,本科批,物理类,物理,80.0,477.0,,,190168.0,广东东软学院财务管理学制:4年；学费:30800元/学年；住宿费:3000元/学年；办学地点:校本部,0.0
5713,2024,本科批,物理类,物理,60.0,477.0,,,190168.0,广东培正学院物流管理培养智慧物流人才,0.0
14896,2024,本科批,物理类,"物理,化学",2.0,477.0,,,190168.0,江苏师范大学科文学院数据科学与大数据技术,0.0
24853,2024,提前批专科农村卫生专项,物理类,"物理,化学",8.0,477.0,,,190168.0,肇庆医学院临床医学(定向至清远市阳山县)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:新区校区,0.0
12491,2024,本科批,物理类,物理,2.0,477.0,,,190168.0,湖南涉外经济学院大数据管理与应用,0.0
7113,2024,本科批,物理类,物理,10.0,477.0,,,190168.0,广西城市职业大学现代物流管理办学地点:空港校区,0.0
19445,2024,本科批,物理类,物理,6.0,477.0,,,190168.0,上海建桥学院金融工程,0.0
18083,2024,本科批,物理类,"物理,化学",5.0,477.0,,,190168.0,齐鲁理工学院康复治疗学(学费:25600元/学年),0.0
19446,2024,本科批,物理类,物理,2.0,477.0,,,190168.0,上海建桥学院工程管理,0.0
17773,2024,本科批,物理类,"物理,化学",4.0,477.0,,,190168.0,南通理工学院船舶电子电气工程,0.0
21384,2024,本科批,物理类,物理,2.0,477.0,,,190168.0,天津仁爱学院工业工程(学费:32000元/学年),0.0
20197,2024,本科批,物理类,"物理,化学",2.0,477.0,,,190168.0,沈阳城市学院智能医学工程,0.0
22701,2024,本科批,物理类,物理,2.0,477.0,,,190168.0,西安欧亚学院市场营销,0.0
22700,2024,本科批,物理类,"物理,化学",2.0,477.0,,,190168.0,西安欧亚学院软件工程(学费:28500元/学年),0.0
23837,2024,本科批,物理类,"物理,化学",2.0,477.0,-,482,190168.0,阳光学院计算机科学与技术,0.0
19448,2024,本科批,物理类,物理,2.0,477.0,,,190168.0,上海建桥学院电子商务,0.0
17772,2024,本科批,物理类,"物理,化学",7.0,477.0,,,190168.0,南通理工学院数据科学与大数据技术办学地点:第一至二学年海安校区，第三至四学年南通校区,0.0
19447,2024,本科批,物理类,物理,2.0,477.0,,,190168.0,上海建桥学院会计学,0.0
23818,2024,本科批,物理类,"物理,化学",2.0,477.0,,,190168.0,扬州大学广陵学院计算机科学与技术,0.0
23838,2024,本科批,物理类,"物理,化学",3.0,477.0,-,479,190168.0,阳光学院电子信息工程,0.0
14174,2024,本科批,物理类,"物理,化学",2.0,477.0,477,477,190168.0,吉林建筑科技学院计算机科学与技术,0.0
29187,2024,高职专科,历史类,历史,2.0,336.0,,,191010.0,湖南电子科技职业学院计算机网络技术学制:3年；学费:21800元/学年；住宿费:待定；办学地点:校本部,842.0
28572,2024,高职专科,历史类,历史,2.0,336.0,,,191010.0,日照航海工程职业学院工业机器人技术学制:3年；学费:9800元/学年；住宿费:待定；办学地点:校本部,0.0
9020,2024,高职专科,历史类,历史,8.0,336.0,,,191010.0,广州科技职业技术大学工商企业管理与香港都会大学李嘉诚专业进修学院联合培养项目；具体培养模式和学习费用请查看学校网站学制:3年；学费:59000元/学年；住宿费:1400~1800元/学年；办学地点:广州市白云区,0.0
25218,2024,本科批,物理类,物理,1.0,476.0,,,192008.0,浙江越秀外国语学院德语,998.0
7121,2024,本科批,物理类,物理,10.0,476.0,,,192008.0,广西城市职业大学学前教育(师范),0.0
25217,2024,本科批,物理类,物理,4.0,476.0,,,192008.0,浙江越秀外国语学院法语,0.0
7122,2024,本科批,物理类,物理,10.0,476.0,,,192008.0,广西城市职业大学中药学办学地点:空港校区,0.0
7123,2024,本科批,物理类,物理,10.0,476.0,,,192008.0,广西城市职业大学康复治疗办学地点:空港校区,0.0
13294,2024,本科批,物理类,物理,25.0,476.0,,,192008.0,华南农业大学珠江学院国际经济与贸易,0.0
13295,2024,本科批,物理类,"物理,化学",80.0,476.0,,,192008.0,华南农业大学珠江学院网络工程,0.0
7120,2024,本科批,物理类,物理,10.0,476.0,,,192008.0,广西城市职业大学大数据与会计,0.0
19455,2024,本科批,物理类,"物理,化学",5.0,476.0,,,192008.0,上海建桥学院智能制造工程,0.0
19453,2024,本科批,物理类,"物理,化学",2.0,476.0,,,192008.0,上海建桥学院机械设计制造及其自动化,0.0
7119,2024,本科批,物理类,物理,10.0,476.0,,,192008.0,广西城市职业大学大数据工程技术,0.0
8040,2024,本科批,物理类,"物理,化学",237.0,476.0,481,494,192008.0,广州软件学院计算机科学与技术,0.0
20702,2024,高职专科,物理类,物理,1.0,476.0,,,192008.0,四川交通职业技术学院大数据与会计学制:3年；学费:5280元/学年；住宿费:待定；办学地点:校本部,0.0
24220,2024,本科批,物理类,"物理,化学",2.0,476.0,,,192008.0,昆明文理学院土木工程,0.0
17774,2024,本科批,物理类,"物理,化学",7.0,476.0,,,192008.0,南通理工学院汽车服务工程办学地点:第一学年海安校区，第二至四学年南通校区,0.0
18521,2024,本科批,物理类,"物理,化学",1.0,476.0,476,476,192008.0,三亚学院医学检验技术(学费:33900元/学年),0.0
18522,2024,本科批,物理类,"物理,化学",1.0,476.0,476,476,192008.0,三亚学院车辆工程,0.0
18523,2024,本科批,物理类,"物理,化学",1.0,476.0,476,476,192008.0,三亚学院新能源汽车工程,0.0
17775,2024,本科批,物理类,"物理,化学",6.0,476.0,,,192008.0,南通理工学院土木工程(学费:27000元/学年)办学地点:海安校区,0.0
6216,2024,高职专科,物理类,物理,15.0,476.0,-,488,192008.0,广东司法警官职业学院司法警务(与肇庆学院三二分段培养)与肇庆学院法学专业开展三二分段专升本协同育人项目实验班。按五年人才培养方案要求，完成三学年高职学段学习，各项考核合格，并符合相关条件和要求的，获得本校普通高职(专科)毕业证书；通过转段选拔考核合格的进入肇庆学院试点专业学习两年，符合相关条件和要求的，可获得肇庆学院的普通本科毕业证书和学位证书学制:3年；学费:6410元/学年；住宿费:750元/学年；办学地点:龙洞校区,0.0
26441,2024,本科批,物理类,"物理,化学",47.0,476.0,,,192008.0,广州南方学院中药制药,0.0
19799,2024,提前批专科农村卫生专项,物理类,"物理,化学",34.0,476.0,,,192008.0,韶关学院临床医学(定向至梅州市五华县)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:医学院十里亭校区,0.0
19457,2024,本科批,物理类,"物理,化学",5.0,476.0,,,192008.0,上海建桥学院数字媒体技术,0.0
7118,2024,本科批,物理类,物理,15.0,476.0,,,192008.0,广西城市职业大学计算机应用工程,0.0
21386,2024,本科批,物理类,物理,2.0,476.0,,,192008.0,天津仁爱学院工程管理,0.0
8039,2024,本科批,物理类,"物理,化学",158.0,476.0,480,514,192008.0,广州软件学院自动化,0.0
20376,2024,高职专科,物理类,物理,1.0,476.0,,,192008.0,顺德职业技术学院康复治疗技术,0.0
19798,2024,提前批专科农村卫生专项,物理类,"物理,化学",4.0,476.0,,,192008.0,韶关学院临床医学(定向至韶关市始兴县)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:医学院十里亭校区,0.0
19451,2024,本科批,物理类,"物理,化学",3.0,476.0,,,192008.0,上海建桥学院机械设计制造及其自动化(中外合作办学)与美国沃恩航空科技大学中外合作办学项目，具体培养模式和学习费用请查看学校网站学制:4年；学费:45000元/学年；住宿费:待定；办学地点:校本部,0.0
13839,2024,提前批专科农村卫生专项,物理类,"物理,化学",5.0,476.0,,,192008.0,惠州卫生职业技术学院中医学(定向至清远市佛冈县)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:校本部,0.0
19452,2024,本科批,物理类,"物理,化学",4.0,476.0,,,192008.0,上海建桥学院宝石及材料工艺学,0.0
22702,2024,本科批,物理类,"物理,化学",2.0,476.0,,,192008.0,西安欧亚学院通信工程,0.0
29728,2024,高职专科,物理类,物理,4.0,476.0,,,192008.0,遵义医药高等专科学校口腔医学,0.0
23819,2024,本科批,物理类,"物理,化学",5.0,476.0,,,192008.0,扬州大学广陵学院机械设计制造及其自动化,0.0
19804,2024,高职专科,物理类,"物理,化学",42.0,476.0,,,192008.0,韶关学院中医学学制:3年；学费:6410元/学年；住宿费:750~2300元/学年；特征要求:不招色盲色弱；办学地点:医学院十里亭校区,0.0
18934,2024,本科批,物理类,"物理,化学",2.0,476.0,,,192008.0,山东英才学院智能制造工程,0.0
7117,2024,本科批,物理类,物理,10.0,476.0,,,192008.0,广西城市职业大学新能源汽车工程技术,0.0
18935,2024,本科批,物理类,"物理,化学",2.0,476.0,,,192008.0,山东英才学院通信工程,0.0
12492,2024,本科批,物理类,"物理,化学",2.0,476.0,,,192008.0,湖南涉外经济学院数据科学与大数据技术(学费:32800元/学年),0.0
1572,2024,本科批,物理类,物理,1.0,476.0,,,192008.0,大连理工大学城市学院英语,0.0
7116,2024,本科批,物理类,物理,15.0,476.0,,,192008.0,广西城市职业大学机器人技术,0.0
19454,2024,本科批,物理类,"物理,化学",4.0,476.0,,,192008.0,上海建桥学院汽车服务工程,0.0
18933,2024,本科批,物理类,"物理,化学",1.0,476.0,,,192008.0,山东英才学院智能车辆工程,0.0
7115,2024,本科批,物理类,物理,10.0,476.0,,,192008.0,广西城市职业大学智能制造工程技术,0.0
27790,2024,本科批,物理类,物理,1.0,476.0,,,192008.0,上海中侨职业技术大学大数据工程技术,0.0
27791,2024,本科批,物理类,物理,3.0,476.0,,,192008.0,上海中侨职业技术大学人工智能工程技术,0.0
19456,2024,本科批,物理类,"物理,化学",6.0,476.0,,,192008.0,上海建桥学院微电子科学与工程,0.0
7114,2024,本科批,物理类,物理,15.0,476.0,,,192008.0,广西城市职业大学机械设计制造及自动化,0.0
28313,2024,高职专科,历史类,历史,4.0,335.0,,,192044.0,泉州华光职业学院摄影摄像技术学制:3年；学费:12000元/学年；住宿费:待定；办学地点:校本部,36.0
12493,2024,本科批,物理类,物理,4.0,475.0,,,193866.0,湖南涉外经济学院学前教育(师范),1822.0
8238,2024,高职专科,物理类,物理,12.0,475.0,-,497,193866.0,广州番禺职业技术学院软件技术,0.0
18524,2024,本科批,物理类,物理,1.0,475.0,475,475,193866.0,三亚学院健康服务与管理(学费:31900元/学年),0.0
13841,2024,提前批专科农村卫生专项,物理类,"物理,化学",5.0,475.0,,,193866.0,惠州卫生职业技术学院中医学(定向至汕尾市海丰县)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:校本部,0.0
13842,2024,提前批专科农村卫生专项,物理类,"物理,化学",4.0,475.0,,,193866.0,惠州卫生职业技术学院中医学(定向至清远市连州市)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:校本部,0.0
19458,2024,本科批,物理类,"物理,化学",3.0,475.0,,,193866.0,上海建桥学院数字媒体技术双语班学制:4年；学费:58000元/学年；住宿费:待定；办学地点:校本部,0.0
18526,2024,本科批,物理类,"物理,化学",1.0,475.0,475,475,193866.0,三亚学院智能科学与技术,0.0
18525,2024,本科批,物理类,物理,1.0,475.0,482,488,193866.0,三亚学院风景园林,0.0
13840,2024,提前批专科农村卫生专项,物理类,"物理,化学",3.0,475.0,,,193866.0,惠州卫生职业技术学院中医学(定向至河源市连平县)学制:3年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:校本部,0.0
18192,2024,本科批,物理类,"物理,化学",4.0,475.0,,,193866.0,青岛工学院化学工程与工业生物工程,0.0
13298,2024,本科批,物理类,"物理,化学",80.0,475.0,,,193866.0,华南农业大学珠江学院电子信息工程,0.0
8042,2024,本科批,物理类,"物理,化学",55.0,475.0,479,490,193866.0,广州软件学院电子与计算机工程,0.0
8043,2024,本科批,物理类,"物理,化学",110.0,475.0,478,492,193866.0,广州软件学院网络工程,0.0
27792,2024,本科批,物理类,物理,3.0,475.0,,,193866.0,上海中侨职业技术大学合成生物技术,0.0
8044,2024,本科批,物理类,"物理,化学",110.0,475.0,477,490,193866.0,广州软件学院网络空间安全,0.0
27919,2024,高职专科,物理类,物理,1.0,475.0,,,193866.0,上海工艺美术职业学院宝玉石鉴定与加工,0.0
29893,2024,本科批,物理类,"物理,化学",2.0,475.0,,,193866.0,沧州交通学院智能制造工程,0.0
